Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9144,IND-92JB4HFM,21-10-2023,23-10-2023,CUST-IN-271794,Rahul Mehta,Consumer,India,Pune,Maharashtra,411001,West,FUR-VN-23144891,Furniture,Phones,Wooden Table,1123.128,9,0.2,70.1955
9145,IND-FR47C4AW,09-10-2024,11-10-2024,CUST-IN-535819,Rahul Sharma,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-EV-60947852,Stationery,Appliances,Pen Set,64.9,5,0,18.821
9146,IND-BCS87441,14-09-2023,19-09-2023,CUST-IN-770678,Vikram Nair,Consumer,India,Bengaluru,Karnataka,560001,South,OFF-GG-81905691,Electronics,Binders,Keyboard,2.808,3,0.8,-4.4928
9147,IND-0DRJ0ZD0,02-08-2025,03-08-2025,CUST-IN-172666,Amit Iyer,Corporate,India,Kochi,Kerala,682001,South,OFF-OZ-28876497,Furniture,Accessories,Wooden Table,99.98,2,0,42.9914
9148,IND-7KPCOX1K,02-11-2024,06-11-2024,CUST-IN-115467,Neha Das,Corporate,India,Chennai,Tamil Nadu,600001,South,FUR-BD-68130218,Stationery,Art,Desk Organizer,8.04,6,0,2.7336
9149,IND-V15GOCHP,06-11-2023,07-11-2023,CUST-IN-931359,Rahul Nair,Corporate,India,Bengaluru,Karnataka,560001,South,FUR-PW-04002840,Furniture,Storage,Office Chair,1564.29,13,0,406.7154
9150,IND-K4Y9C257,23-11-2024,28-11-2024,CUST-IN-800632,Vikram Singh,Corporate,India,Chennai,Tamil Nadu,600001,South,TEC-KO-34577462,Furniture,Binders,Office Chair,138.56,4,0,66.5088
9151,IND-87XJBBBC,14-06-2024,15-06-2024,CUST-IN-371837,Neha Nair,Corporate,India,Kolkata,West Bengal,700001,East,TEC-GW-83522552,Stationery,Appliances,Notebook,65.52,5,0.1,12.376
9152,IND-T57CXFEY,11-02-2023,16-02-2023,CUST-IN-889391,Sneha Sharma,Consumer,India,Lucknow,Uttar Pradesh,226001,North,FUR-QL-69307657,Electronics,Art,Laptop,14.576,2,0.2,2.3686
9153,IND-TYAUUYFI,30-03-2023,31-03-2023,CUST-IN-209858,Priya Mehta,Consumer,India,Lucknow,Uttar Pradesh,226001,North,FUR-UZ-51058450,Stationery,Accessories,Notebook,23.2,2,0.2,1.45
9154,IND-EJW9GCYA,19-05-2025,20-05-2025,CUST-IN-683702,Priya Reddy,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-TS-98294114,Stationery,Art,Pen Set,16.464,7,0.2,1.8522
9155,IND-ZW4MYN4A,04-04-2025,09-04-2025,CUST-IN-116376,Rahul Mehta,Consumer,India,Kolkata,West Bengal,700001,East,FUR-WT-46535985,Stationery,Furnishings,Marker Pack,19.312,2,0.2,3.1382
9156,IND-A18BVYC2,13-12-2024,18-12-2024,CUST-IN-031800,Sneha Reddy,Consumer,India,Pune,Maharashtra,411001,West,TEC-SO-93686774,Stationery,Paper,Notebook,40.08,6,0,19.2384
9157,IND-O07S9PDZ,03-12-2024,04-12-2024,CUST-IN-940406,Vikram Iyer,Corporate,India,Lucknow,Uttar Pradesh,226001,North,OFF-SQ-30291940,Electronics,Appliances,Wireless Mouse,101.96,2,0,27.5292
9158,IND-70H2LEQB,28-01-2025,01-02-2025,CUST-IN-332887,Kavya Khan,Corporate,India,Mumbai,Maharashtra,400001,West,FUR-YJ-85603236,Stationery,Paper,Notebook,259.74,13,0,124.6752
9159,IND-6U4KLLR0,21-10-2025,24-10-2025,CUST-IN-478427,Vikram Reddy,Corporate,India,Bhubaneswar,Odisha,751001,East,FUR-HO-60328177,Electronics,Accessories,Laptop,255.42,9,0,104.7222
9160,IND-0QHKJ5NV,01-12-2023,06-12-2023,CUST-IN-901848,Neha Mehta,Home Office,India,Jaipur,Rajasthan,302001,North,FUR-PU-44862952,Stationery,Binders,Pen Set,4.338,3,0.7,-3.0366
9161,IND-QBMFT871,12-10-2023,13-10-2023,CUST-IN-428144,Rahul Das,Home Office,India,Kolkata,West Bengal,700001,East,TEC-IM-23641522,Electronics,Binders,Laptop,11.88,5,0.7,-7.92
9162,IND-NZ4SSQ20,29-08-2024,30-08-2024,CUST-IN-176544,Priya Gupta,Consumer,India,Kolkata,West Bengal,700001,East,TEC-NJ-24565867,Stationery,Bookcases,Notebook,405.86,7,0,32.4688
9163,IND-LQKU3KOB,31-03-2025,03-04-2025,CUST-IN-586118,Arjun Khan,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-JI-99810583,Furniture,Chairs,Sofa Set,680.01,3,0,176.8026
9164,IND-LFK7NP00,12-04-2025,15-04-2025,CUST-IN-347254,Anjali Gupta,Consumer,India,Delhi,Delhi,110001,North,FUR-LZ-78522505,Stationery,Accessories,Pen Set,2.376,3,0.2,0.7425
9165,IND-KUAPJSE4,26-11-2025,29-11-2025,CUST-IN-149564,Vikram Nair,Consumer,India,Pune,Maharashtra,411001,West,FUR-QZ-48212165,Stationery,Appliances,Marker Pack,143.128,2,0.8,-393.602
9166,IND-KT2XEQ9P,21-01-2023,23-01-2023,CUST-IN-610170,Anjali Khan,Consumer,India,Bengaluru,Karnataka,560001,South,OFF-BD-28585460,Electronics,Machines,Keyboard,4476.8,4,0.2,503.64
9167,IND-ESW0QFFE,24-04-2025,28-04-2025,CUST-IN-711269,Neha Khan,Consumer,India,Pune,Maharashtra,411001,West,TEC-AR-48283220,Electronics,Paper,Monitor,104.85,1,0,50.328
9168,IND-SVZFWT9B,17-07-2023,18-07-2023,CUST-IN-443418,Arjun Gupta,Consumer,India,Lucknow,Uttar Pradesh,226001,North,FUR-DG-01945611,Stationery,Appliances,Notebook,241.44,3,0,72.432
9169,IND-UG6EEDS1,01-09-2025,03-09-2025,CUST-IN-267018,Anjali Khan,Home Office,India,Jaipur,Rajasthan,302001,North,OFF-UI-09893031,Furniture,Paper,Bookshelf,319.76,14,0,147.0896
9170,IND-W3GZQ83K,28-10-2023,29-10-2023,CUST-IN-494171,Arjun Sharma,Home Office,India,Mumbai,Maharashtra,400001,West,TEC-BJ-72344229,Electronics,Paper,Monitor,45.68,2,0,21.0128
9171,IND-YP66FO2I,12-08-2023,16-08-2023,CUST-IN-164370,Amit Singh,Home Office,India,Jaipur,Rajasthan,302001,North,OFF-DU-21164852,Stationery,Furnishings,Pen Set,31.96,2,0,1.598
9172,IND-K8LCWDUA,22-01-2023,24-01-2023,CUST-IN-773328,Anjali Das,Home Office,India,Kolkata,West Bengal,700001,East,TEC-ZH-63647322,Furniture,Paper,Wooden Table,47.9,1,0,22.992
9173,IND-D5AI2GA6,29-07-2023,03-08-2023,CUST-IN-116503,Arjun Das,Home Office,India,Kolkata,West Bengal,700001,East,FUR-HX-91808956,Furniture,Storage,Office Chair,1112.94,3,0,222.588
9174,IND-Q0A7RGQ8,28-07-2024,30-07-2024,CUST-IN-995295,Neha Reddy,Home Office,India,Pune,Maharashtra,411001,West,OFF-FS-18746372,Electronics,Envelopes,Laptop,22.92,3,0,11.2308
9175,IND-WKB9PLW6,24-05-2025,26-05-2025,CUST-IN-960344,Vikram Reddy,Consumer,India,Ahmedabad,Gujarat,380001,West,OFF-CT-68397462,Stationery,Phones,Pen Set,71.976,3,0.2,8.997
9176,IND-1TNFMI13,26-08-2024,28-08-2024,CUST-IN-628633,Anjali Mehta,Consumer,India,Kolkata,West Bengal,700001,East,OFF-ZH-80842636,Furniture,Paper,Sofa Set,19.44,3,0,9.3312
9177,IND-L57XDGL7,03-02-2023,04-02-2023,CUST-IN-453320,Amit Reddy,Corporate,India,Lucknow,Uttar Pradesh,226001,North,FUR-KJ-99742685,Furniture,Binders,Bookshelf,31.086,3,0.7,-20.724
9178,IND-YGX8UKI3,05-10-2023,09-10-2023,CUST-IN-674600,Priya Mehta,Consumer,India,Kolkata,West Bengal,700001,East,OFF-SI-75147579,Electronics,Phones,Keyboard,13.98,2,0,3.9144
9179,IND-ZUUOTAP8,20-02-2023,23-02-2023,CUST-IN-458057,Amit Singh,Consumer,India,Kochi,Kerala,682001,South,TEC-GM-30817024,Stationery,Art,Notebook,23.65,1,0,6.149
9180,IND-4BO4JUQT,23-02-2025,25-02-2025,CUST-IN-249301,Sneha Khan,Consumer,India,Kolkata,West Bengal,700001,East,FUR-YC-02823891,Electronics,Phones,Keyboard,707.88,3,0.2,44.2425
9181,IND-MAIHTSVX,20-04-2024,21-04-2024,CUST-IN-701704,Neha Khan,Consumer,India,Chennai,Tamil Nadu,600001,South,OFF-OE-38495353,Stationery,Binders,Notebook,11.952,3,0.2,4.1832
9182,IND-VHSM15X9,19-02-2023,21-02-2023,CUST-IN-683001,Arjun Mehta,Consumer,India,Bengaluru,Karnataka,560001,South,FUR-YW-48602519,Stationery,Binders,Pen Set,31.128,3,0.2,11.673
9183,IND-EOS1CRRU,01-05-2023,04-05-2023,CUST-IN-998021,Priya Mehta,Consumer,India,Ahmedabad,Gujarat,380001,West,OFF-ZZ-64182492,Furniture,Accessories,Wooden Table,55.76,4,0,7.8064
9184,IND-8EHOHOSO,13-04-2023,18-04-2023,CUST-IN-467568,Neha Khan,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-LB-56016805,Electronics,Paper,Monitor,24.56,2,0,11.5432
9185,IND-IKECBH17,07-09-2025,09-09-2025,CUST-IN-716830,Neha Singh,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-UR-65488351,Electronics,Furnishings,Laptop,51.75,1,0,15.525
9186,IND-DNUU85W3,17-05-2025,19-05-2025,CUST-IN-114381,Rohit Mehta,Consumer,India,Kolkata,West Bengal,700001,East,TEC-NJ-31712354,Stationery,Chairs,Marker Pack,207.184,1,0.2,25.898
9187,IND-J2MEY4CC,25-11-2024,29-11-2024,CUST-IN-583716,Rahul Nair,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-XP-29981106,Electronics,Appliances,Monitor,1473.1,5,0,412.468
9188,IND-NC5BF7XH,25-10-2023,28-10-2023,CUST-IN-410822,Anjali Gupta,Home Office,India,Lucknow,Uttar Pradesh,226001,North,OFF-QN-33768829,Stationery,Supplies,Desk Organizer,3.488,2,0.2,-0.6976
9189,IND-QBYF5ISA,05-12-2024,10-12-2024,CUST-IN-407152,Rohit Singh,Home Office,India,Mumbai,Maharashtra,400001,West,FUR-FU-93077858,Electronics,Accessories,Laptop,21.728,4,0.2,3.8024
9190,IND-L6A3HOM8,15-11-2023,19-11-2023,CUST-IN-449501,Neha Gupta,Home Office,India,Lucknow,Uttar Pradesh,226001,North,TEC-HG-32123705,Electronics,Storage,Keyboard,663.072,6,0.2,-165.768
9191,IND-CPWQ0FDI,08-02-2025,10-02-2025,CUST-IN-986305,Anjali Gupta,Home Office,India,Mumbai,Maharashtra,400001,West,TEC-BS-14918424,Furniture,Binders,Sofa Set,99.588,2,0.7,-82.99
9192,IND-WNMHOVJ7,24-11-2023,29-11-2023,CUST-IN-618628,Rohit Patel,Home Office,India,Kolkata,West Bengal,700001,East,FUR-HV-28032059,Electronics,Paper,Monitor,49.568,2,0.2,15.49
9193,IND-NHRDL59U,25-05-2024,26-05-2024,CUST-IN-437737,Rahul Nair,Corporate,India,Bhubaneswar,Odisha,751001,East,TEC-QE-97508078,Furniture,Binders,Bookshelf,29.372,7,0.8,-46.9952
9194,IND-EE67DP52,01-06-2024,04-06-2024,CUST-IN-336608,Amit Patel,Corporate,India,Delhi,Delhi,110001,North,OFF-AS-63236754,Furniture,Phones,Wooden Table,344.704,2,0.2,38.7792
9195,IND-8NZJF0A7,20-06-2025,21-06-2025,CUST-IN-994258,Priya Singh,Consumer,India,Pune,Maharashtra,411001,West,OFF-WS-57072358,Electronics,Supplies,Keyboard,47.992,7,0.2,3.5994
9196,IND-ET8VID8M,08-01-2025,09-01-2025,CUST-IN-140956,Sneha Patel,Consumer,India,Kolkata,West Bengal,700001,East,OFF-ZI-33974649,Stationery,Accessories,Notebook,102.24,4,0.2,-16.614
9197,IND-TO5ZSYMM,20-09-2023,22-09-2023,CUST-IN-081894,Amit Singh,Consumer,India,Chennai,Tamil Nadu,600001,South,TEC-FZ-14398455,Electronics,Paper,Monitor,39.96,2,0,19.1808
9198,IND-PMN6LK6F,04-03-2025,05-03-2025,CUST-IN-735287,Arjun Nair,Consumer,India,Bengaluru,Karnataka,560001,South,OFF-VM-07096029,Electronics,Phones,Wireless Mouse,1432,5,0.2,125.3
9199,IND-HB755OPE,09-03-2025,13-03-2025,CUST-IN-386119,Priya Singh,Consumer,India,Delhi,Delhi,110001,North,OFF-ZT-31654888,Stationery,Supplies,Desk Organizer,41.04,6,0,11.0808
9200,IND-6S5SM8V6,31-08-2024,01-09-2024,CUST-IN-900075,Anjali Nair,Consumer,India,Pune,Maharashtra,411001,West,OFF-OP-83157303,Stationery,Chairs,Desk Organizer,256.784,1,0.2,32.098
9201,IND-GOU4Y47S,19-12-2025,20-12-2025,CUST-IN-310269,Neha Singh,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-DX-07642395,Stationery,Bookcases,Marker Pack,120.98,1,0,12.098
9202,IND-PPNU4J8N,12-03-2023,15-03-2023,CUST-IN-898654,Rahul Patel,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-OG-63514533,Stationery,Binders,Pen Set,315.98,1,0,148.5106
9203,IND-55POPQNG,31-01-2023,04-02-2023,CUST-IN-378019,Rohit Sharma,Corporate,India,Chennai,Tamil Nadu,600001,South,OFF-OI-52614239,Furniture,Binders,Office Chair,28.752,3,0.2,10.0632
9204,IND-KGZUAGLM,09-08-2025,10-08-2025,CUST-IN-860749,Rohit Reddy,Corporate,India,Bhubaneswar,Odisha,751001,East,FUR-BF-30998753,Stationery,Art,Desk Organizer,114.95,5,0,32.186
9205,IND-D3MPZHP8,21-02-2025,24-02-2025,CUST-IN-574160,Rohit Khan,Corporate,India,Delhi,Delhi,110001,North,TEC-MH-98759772,Electronics,Art,Laptop,23.04,8,0,6.912
9206,IND-YC7SJ242,04-12-2024,08-12-2024,CUST-IN-610827,Sneha Mehta,Consumer,India,Ahmedabad,Gujarat,380001,West,FUR-PA-51015991,Furniture,Art,Wooden Table,15.48,3,0,4.4892
9207,IND-GVAF3HSK,08-02-2024,12-02-2024,CUST-IN-294825,Rohit Khan,Consumer,India,Kochi,Kerala,682001,South,FUR-KI-18760354,Electronics,Paper,Laptop,51.84,8,0,24.8832
9208,IND-3924AVV0,16-06-2024,19-06-2024,CUST-IN-346516,Anjali Mehta,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-XL-77819784,Electronics,Accessories,Laptop,39.816,3,0.2,7.4655
9209,IND-CXJ1W3RO,16-05-2024,19-05-2024,CUST-IN-779314,Kavya Nair,Corporate,India,Hyderabad,Telangana,500001,South,FUR-KX-92993739,Electronics,Storage,Monitor,16.06,1,0,4.1756
9210,IND-0RM1Y564,11-08-2023,13-08-2023,CUST-IN-949680,Sneha Patel,Home Office,India,Jaipur,Rajasthan,302001,North,TEC-UY-08633415,Stationery,Envelopes,Pen Set,7.28,1,0,3.4944
9211,IND-SDV0FYZ8,19-01-2023,20-01-2023,CUST-IN-335763,Priya Iyer,Home Office,India,Chennai,Tamil Nadu,600001,South,FUR-UQ-74879151,Stationery,Binders,Pen Set,5.4,3,0,2.592
9212,IND-IDRYCY6G,30-07-2023,02-08-2023,CUST-IN-927907,Vikram Reddy,Consumer,India,Kolkata,West Bengal,700001,East,FUR-PQ-72809224,Furniture,Paper,Sofa Set,19.44,3,0,9.3312
9213,IND-OHDHCDOV,18-09-2023,22-09-2023,CUST-IN-384647,Vikram Sharma,Corporate,India,Mumbai,Maharashtra,400001,West,TEC-QI-54514463,Electronics,Furnishings,Monitor,39.88,2,0,11.1664
9214,IND-T8MOJFEA,20-03-2024,25-03-2024,CUST-IN-241938,Sneha Das,Corporate,India,Lucknow,Uttar Pradesh,226001,North,TEC-DR-21648362,Stationery,Furnishings,Desk Organizer,79.44,3,0,28.5984
9215,IND-TJ9QEX56,09-11-2025,14-11-2025,CUST-IN-334300,Rahul Khan,Corporate,India,Delhi,Delhi,110001,North,FUR-BT-45328958,Stationery,Labels,Desk Organizer,20.664,7,0.2,6.9741
9216,IND-IBZ38UTB,01-04-2023,02-04-2023,CUST-IN-218225,Kavya Mehta,Corporate,India,Bengaluru,Karnataka,560001,South,FUR-KP-43197943,Electronics,Paper,Keyboard,32.4,5,0,15.552
9217,IND-RCP2OC49,09-08-2025,11-08-2025,CUST-IN-158438,Rahul Gupta,Corporate,India,Pune,Maharashtra,411001,West,TEC-UU-36826522,Furniture,Appliances,Sofa Set,13.762,1,0.8,-24.7716
9218,IND-QMPXSXDE,12-05-2023,13-05-2023,CUST-IN-303221,Vikram Iyer,Home Office,India,Hyderabad,Telangana,500001,South,FUR-OE-11665896,Stationery,Envelopes,Pen Set,15.28,2,0,7.4872
9219,IND-FVS3KGNA,24-06-2023,29-06-2023,CUST-IN-836361,Arjun Khan,Consumer,India,Chennai,Tamil Nadu,600001,South,OFF-VG-82608241,Furniture,Storage,Bookshelf,44.688,7,0.2,3.3516
9220,IND-1GQLYP21,03-10-2024,05-10-2024,CUST-IN-516590,Arjun Das,Consumer,India,Kolkata,West Bengal,700001,East,FUR-UL-76322188,Furniture,Bookcases,Bookshelf,301.47,3,0.5,-204.9996
9221,IND-4M407JYP,01-02-2025,02-02-2025,CUST-IN-121708,Rohit Khan,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-MC-78666497,Stationery,Labels,Notebook,11.07,3,0,5.2029
9222,IND-46FYQM1C,03-04-2024,08-04-2024,CUST-IN-088880,Rahul Sharma,Consumer,India,Lucknow,Uttar Pradesh,226001,North,FUR-MN-21944539,Stationery,Tables,Desk Organizer,1504.52,4,0,346.0396
9223,IND-B15SR2BS,16-07-2024,19-07-2024,CUST-IN-864333,Neha Das,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-TQ-67007608,Electronics,Paper,Monitor,25.92,4,0,12.4416
9224,IND-PJ94788N,03-07-2023,05-07-2023,CUST-IN-447254,Arjun Patel,Home Office,India,Pune,Maharashtra,411001,West,OFF-OY-79925159,Electronics,Binders,Keyboard,7.536,6,0.8,-13.188
9225,IND-J3SM4GNM,05-02-2024,08-02-2024,CUST-IN-262085,Anjali Patel,Home Office,India,Pune,Maharashtra,411001,West,FUR-HQ-00781979,Furniture,Binders,Office Chair,1.408,2,0.8,-2.3232
9226,IND-1G2C8RZF,08-04-2024,13-04-2024,CUST-IN-498999,Anjali Singh,Home Office,India,Kolkata,West Bengal,700001,East,OFF-SM-44067537,Furniture,Binders,Office Chair,4.144,4,0.8,-6.4232
9227,IND-M93QMQWN,19-08-2025,21-08-2025,CUST-IN-366917,Neha Sharma,Home Office,India,Jaipur,Rajasthan,302001,North,TEC-DG-80691928,Furniture,Storage,Wooden Table,52.752,3,0.2,-12.5286
9228,IND-G4TTGLY6,30-06-2023,01-07-2023,CUST-IN-832953,Rohit Sharma,Corporate,India,Pune,Maharashtra,411001,West,FUR-CZ-76450760,Furniture,Appliances,Bookshelf,381.36,7,0,106.7808
9229,IND-89PJ7N0X,20-02-2023,22-02-2023,CUST-IN-582874,Anjali Reddy,Home Office,India,Kochi,Kerala,682001,South,TEC-OJ-65255374,Electronics,Art,Monitor,6.72,4,0,3.36
9230,IND-7XAOOQKG,16-04-2023,19-04-2023,CUST-IN-494460,Rahul Das,Consumer,India,Kochi,Kerala,682001,South,OFF-VC-24431125,Stationery,Binders,Desk Organizer,15.192,3,0.2,5.5071
9231,IND-CCXHA5VC,02-01-2025,05-01-2025,CUST-IN-494109,Vikram Sharma,Consumer,India,Kolkata,West Bengal,700001,East,FUR-KE-65399726,Furniture,Paper,Sofa Set,58.32,9,0,27.9936
9232,IND-SN41PYEZ,14-08-2024,19-08-2024,CUST-IN-451484,Anjali Patel,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-LA-70595999,Stationery,Binders,Marker Pack,946.764,6,0.7,-694.2936
9233,IND-UFLDSHOY,20-12-2025,21-12-2025,CUST-IN-460760,Sneha Gupta,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-LE-47715273,Furniture,Furnishings,Wooden Table,94.68,9,0,31.2444
9234,IND-Z0P9UAEI,22-02-2025,25-02-2025,CUST-IN-523669,Priya Mehta,Consumer,India,Chennai,Tamil Nadu,600001,South,TEC-SS-61512671,Stationery,Storage,Desk Organizer,23.67,3,0,0.9468
9235,IND-4INWUICI,22-10-2023,24-10-2023,CUST-IN-492312,Rohit Singh,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-SJ-07863695,Furniture,Phones,Office Chair,1091.168,4,0.2,68.198
9236,IND-7H1G00IG,26-04-2025,28-04-2025,CUST-IN-689272,Amit Das,Consumer,India,Pune,Maharashtra,411001,West,FUR-TG-46950390,Stationery,Art,Pen Set,18.69,7,0,5.2332
9237,IND-DXLVMB96,20-01-2024,21-01-2024,CUST-IN-468437,Amit Das,Consumer,India,Kochi,Kerala,682001,South,FUR-IK-82359901,Furniture,Tables,Wooden Table,568.728,3,0.2,28.4364
9238,IND-LNEPSC3L,17-01-2024,21-01-2024,CUST-IN-368143,Anjali Reddy,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-CV-54648963,Furniture,Binders,Wooden Table,7.312,1,0.2,2.5592
9239,IND-W9E9VFGN,31-05-2023,05-06-2023,CUST-IN-877079,Amit Gupta,Consumer,India,Kochi,Kerala,682001,South,FUR-UR-56721539,Stationery,Furnishings,Marker Pack,147.568,2,0.2,-3.6892
9240,IND-UD6OGU1K,06-10-2023,08-10-2023,CUST-IN-531678,Anjali Iyer,Corporate,India,Pune,Maharashtra,411001,West,TEC-PR-00621289,Stationery,Paper,Marker Pack,56.784,7,0.2,20.5842
9241,IND-EW1OPBHJ,02-02-2023,04-02-2023,CUST-IN-424526,Rohit Mehta,Corporate,India,Kochi,Kerala,682001,South,TEC-FS-57163104,Furniture,Binders,Wooden Table,5.607,3,0.7,-3.9249
9242,IND-3PBPKSI0,19-06-2023,21-06-2023,CUST-IN-739006,Rohit Khan,Corporate,India,Mumbai,Maharashtra,400001,West,OFF-SX-14809559,Furniture,Art,Sofa Set,6.576,3,0.2,0.5754
9243,IND-NRIHH78R,27-05-2024,01-06-2024,CUST-IN-657378,Arjun Nair,Home Office,India,Lucknow,Uttar Pradesh,226001,North,TEC-HD-09796546,Electronics,Binders,Keyboard,14.304,6,0.2,4.6488
9244,IND-I37H640K,09-04-2025,12-04-2025,CUST-IN-311443,Amit Nair,Home Office,India,Kolkata,West Bengal,700001,East,FUR-YG-97585843,Furniture,Bookcases,Sofa Set,119.833,1,0.15,7.049
9245,IND-USEERQXP,11-09-2024,15-09-2024,CUST-IN-487600,Kavya Das,Home Office,India,Delhi,Delhi,110001,North,FUR-WD-45334769,Stationery,Art,Desk Organizer,5.56,2,0,2.224
9246,IND-FMUZIB3I,07-06-2024,12-06-2024,CUST-IN-728317,Anjali Das,Home Office,India,Kolkata,West Bengal,700001,East,OFF-AF-68486862,Electronics,Paper,Laptop,32.4,5,0,15.552
9247,IND-E0A5974X,14-03-2023,16-03-2023,CUST-IN-179430,Arjun Sharma,Home Office,India,Lucknow,Uttar Pradesh,226001,North,FUR-KY-29880038,Electronics,Art,Laptop,9.84,3,0,2.8536
9248,IND-L4J4B0U0,06-05-2023,08-05-2023,CUST-IN-545925,Amit Patel,Home Office,India,Ahmedabad,Gujarat,380001,West,OFF-GA-50916515,Furniture,Art,Sofa Set,2.78,1,0,0.7228
9249,IND-67STLW1I,29-11-2023,01-12-2023,CUST-IN-844674,Kavya Singh,Consumer,India,Hyderabad,Telangana,500001,South,FUR-KB-47812513,Stationery,Binders,Marker Pack,3.64,1,0.2,1.365
9250,IND-BLYBYZJ0,19-08-2024,21-08-2024,CUST-IN-335363,Anjali Sharma,Consumer,India,Hyderabad,Telangana,500001,South,TEC-LF-96183355,Stationery,Phones,Notebook,881.93,7,0,220.4825
9251,IND-55EGHPTQ,23-10-2025,24-10-2025,CUST-IN-805787,Amit Khan,Corporate,India,Bengaluru,Karnataka,560001,South,TEC-EV-55341040,Furniture,Binders,Sofa Set,115.84,8,0,54.4448
9252,IND-LXZ8G4OB,27-08-2024,01-09-2024,CUST-IN-227333,Kavya Sharma,Corporate,India,Ahmedabad,Gujarat,380001,West,FUR-QP-71031390,Stationery,Binders,Notebook,107.648,2,0.2,33.64
9253,IND-LJXQYKVC,08-01-2023,11-01-2023,CUST-IN-301504,Rohit Reddy,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-VE-71319903,Furniture,Accessories,Wooden Table,199.95,5,0,63.984
9254,IND-EPP4IOHH,04-08-2025,06-08-2025,CUST-IN-974765,Neha Sharma,Consumer,India,Kolkata,West Bengal,700001,East,OFF-DW-39852336,Stationery,Paper,Marker Pack,12.96,2,0,6.2208
9255,IND-QYSQ3M5F,30-09-2023,04-10-2023,CUST-IN-800890,Vikram Patel,Consumer,India,Hyderabad,Telangana,500001,South,FUR-ET-60695601,Stationery,Chairs,Desk Organizer,60.89,1,0,15.2225
9256,IND-YDXPXU11,30-05-2025,04-06-2025,CUST-IN-710898,Rohit Das,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-PL-81944672,Stationery,Labels,Marker Pack,14.94,3,0,6.8724
9257,IND-HZYUZPS8,18-11-2025,23-11-2025,CUST-IN-335933,Rahul Patel,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-WF-13859620,Stationery,Binders,Desk Organizer,9.64,2,0,4.4344
9258,IND-902ERNVD,31-05-2025,01-06-2025,CUST-IN-381328,Kavya Gupta,Consumer,India,Kolkata,West Bengal,700001,East,FUR-UG-63569290,Stationery,Furnishings,Notebook,332.94,3,0,53.2704
9259,IND-I9TFQ7ZH,25-11-2023,28-11-2023,CUST-IN-616122,Kavya Khan,Consumer,India,Kolkata,West Bengal,700001,East,OFF-MI-04040385,Electronics,Binders,Wireless Mouse,51.9,3,0,24.393
9260,IND-XO7KKL0A,19-03-2024,20-03-2024,CUST-IN-803019,Rohit Nair,Consumer,India,Bengaluru,Karnataka,560001,South,OFF-XZ-80425770,Stationery,Storage,Notebook,64.96,2,0,2.5984
9261,IND-3NFYCEAZ,28-08-2024,30-08-2024,CUST-IN-171548,Rohit Nair,Consumer,India,Chennai,Tamil Nadu,600001,South,OFF-ND-30762429,Stationery,Supplies,Notebook,25.5,3,0,6.63
9262,IND-RYDXEMLX,13-09-2023,14-09-2023,CUST-IN-829071,Rohit Sharma,Home Office,India,Kolkata,West Bengal,700001,East,TEC-JJ-34761412,Stationery,Chairs,Notebook,215.976,3,0.2,-2.6997
9263,IND-RZN243YX,13-01-2025,14-01-2025,CUST-IN-069282,Priya Nair,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-CC-15883389,Stationery,Chairs,Notebook,389.97,3,0,35.0973
9264,IND-WCCCB8RD,17-08-2024,20-08-2024,CUST-IN-911899,Neha Patel,Consumer,India,Lucknow,Uttar Pradesh,226001,North,FUR-GC-56789888,Electronics,Appliances,Laptop,269.91,5,0.1,53.982
9265,IND-7YAA8963,26-07-2025,30-07-2025,CUST-IN-869432,Sneha Mehta,Corporate,India,Bengaluru,Karnataka,560001,South,TEC-QC-10665345,Stationery,Binders,Marker Pack,11.673,3,0.7,-7.782
9266,IND-5YZNN6PW,04-12-2023,06-12-2023,CUST-IN-754029,Anjali Singh,Corporate,India,Pune,Maharashtra,411001,West,OFF-UH-69744284,Electronics,Envelopes,Wireless Mouse,64.848,7,0.2,24.318
9267,IND-PTBFVQFN,26-01-2024,31-01-2024,CUST-IN-160833,Priya Nair,Home Office,India,Mumbai,Maharashtra,400001,West,TEC-KC-18829349,Electronics,Furnishings,Monitor,14.56,2,0,5.5328
